% ID         RA        Dec     Ebv   Gal Long  Gal Lat   Ecl Long  Ecl Lat   Entry 
008466   99.84069   54.71010   0.05  160.8604   20.1888   96.6497   31.4977   8466 
008467  104.18159   54.71010   0.04  161.6532   22.5851   99.5803   31.7415   8467 
008468  108.52249   54.71010   0.07  162.3094   25.0196  102.5083   32.0722   8468 
008469  112.86339   54.71010   0.05  162.8216   27.4845  105.4329   32.4891   8469 
008470  117.20429   54.71010   0.05  163.1806   29.9721  108.3537   32.9908   8470 
008471  121.54519   54.71010   0.04  163.3752   32.4740  111.2704   33.5760   8471 
008472  125.88609   54.71010   0.05  163.3920   34.9813  114.1829   34.2430   8472 
008473  130.22699   54.71010   0.03  163.2145   37.4846  117.0915   34.9900   8473 
008474  134.56789   54.71010   0.01  162.8232   39.9734  119.9965   35.8150   8474 
008475  138.90879   54.71010   0.02  162.1950   42.4359  122.8989   36.7158   8475 
008476  143.24969   54.71010   0.02  161.3026   44.8587  125.7999   37.6900   8476 
008477  147.59059   54.71010   0.01  160.1145   47.2267  128.7009   38.7350   8477 
008478  151.93149   54.71010   0.01  158.5947   49.5220  131.6041   39.8483   8478 
008479  156.27239   54.71010   0.01  156.7036   51.7240  134.5121   41.0271   8479 
008480  160.61329   54.71010   0.01  154.3996   53.8085  137.4279   42.2684   8480 
008481  164.95419   54.71010   0.01  151.6420   55.7475  140.3553   43.5692   8481 
008482  169.29509   54.71010   0.01  148.3966   57.5089  143.2989   44.9265   8482 
008483  173.63599   54.71010   0.01  144.6436   59.0573  146.2640   46.3370   8483 
008484  177.97688   54.71010   0.01  140.3883   60.3545  149.2570   47.7973   8484 
008485  182.31778   54.71010   0.01  135.6723   61.3628  152.2855   49.3039   8485 
008486  186.65868   54.71010   0.01  130.5823   62.0482  155.3582   50.8533   8486 
008487  190.99958   54.71010   0.01  125.2502   62.3847  158.4859   52.4415   8487 
008488  195.34048   54.71010   0.02  119.8419   62.3586  161.6812   54.0647   8488 
008489  199.68138   54.71010   0.02  114.5349   61.9710  164.9593   55.7185   8489 
008490  204.02228   54.71010   0.01  109.4913   61.2376  168.3386   57.3982   8490 
008491  208.36318   54.71010   0.01  104.8370   60.1857  171.8415   59.0988   8491 
008492  212.70408   54.71010   0.01  100.6520   58.8502  175.4953   60.8147   8492 
008493  217.04498   54.71010   0.01   96.9720   57.2691  179.3338   62.5393   8493 
008494  221.38588   54.71010   0.01   93.7980   55.4802  183.3990   64.2651   8494 
008495  225.72678   54.71010   0.01   91.1077   53.5185  187.7435   65.9834   8495 
008496  230.06768   54.71010   0.01   88.8653   51.4156  192.4333   67.6831   8496 
008497  234.40858   54.71010   0.01   87.0299   49.1988  197.5511   69.3507   8497 
008498  238.74948   54.71010   0.01   85.5599   46.8919  203.2002   70.9693   8498 
008499  243.09038   54.71010   0.01   84.4162   44.5151  209.5065   72.5166   8499 
008500  247.43128   54.71010   0.01   83.5635   42.0856  216.6175   73.9640   8500 
008501  251.77218   54.71010   0.01   82.9707   39.6186  224.6903   75.2746   8501 
008502  256.11308   54.71010   0.02   82.6114   37.1271  233.8605   76.4021   8502 
008503  260.45398   54.71010   0.04   82.4628   34.6226  244.1811   77.2921   8503 
008504  264.79488   54.71010   0.04   82.5059   32.1154  255.5353   77.8878   8504 
008505  269.13578   54.71010   0.03   82.7248   29.6151  267.5697   78.1421   8505 
008506  273.47668   54.71010   0.03   83.1064   27.1303  279.7266   78.0320   8506 
008507  277.81758   54.71010   0.03   83.6397   24.6692  291.4077   77.5676   8507 
008508  282.15848   54.71010   0.04   84.3159   22.2397  302.1662   76.7881   8508 
008509  286.49938   54.71010   0.05   85.1277   19.8495  311.7955   75.7483   8509 
008510  290.84028   54.71010   0.09   86.0690   17.5060  320.2919   74.5046   8510 
008511  295.18118   54.71010    0.1   87.1351   15.2167  327.7672   73.1067   8511 
008512  299.52207   54.71010   0.19   88.3218   12.9890  334.3754   71.5953   8512 
008513  303.86297   54.71010   0.35   89.6259   10.8305  340.2698   70.0022   8513 
008514  308.20387   54.71010   0.34   91.0442    8.7488  345.5855   68.3518   8514 
008515  312.54477   54.71010    0.8   92.5741    6.7514  350.4347   66.6630   8515 
008516  316.88567   54.71010   1.37   94.2128    4.8463  354.9079   64.9507   8516 
008517  321.22657   54.71010   1.81   95.9573    3.0413  359.0774   63.2268   8517 
008518  325.56747   54.71010   2.86   97.8045    1.3442    3.0006   61.5007   8518 
008519  329.90837   54.71010   1.32   99.7506   -0.2371    6.7234   59.7805   8519 
008520  334.24927   54.71010    0.5  101.7911   -1.6948   10.2828   58.0731   8520 
008521  338.59017   54.71010   0.67  103.9207   -3.0214   13.7084   56.3844   8521 
008522  342.93107   54.71010   0.55  106.1332   -4.2095   17.0244   54.7198   8522 
008523  347.27197   54.71010   0.34  108.4213   -5.2523   20.2507   53.0839   8523 
008524  351.61287   54.71010   0.35  110.7766   -6.1435   23.4037   51.4812   8524 
008525  355.95377   54.71010   0.35  113.1897   -6.8775   26.4969   49.9159   8525 
008586    0.00000   57.08880   0.43  115.9588   -5.0849   31.5751   50.3753   8586 
008587    4.61553   57.08880   0.47  118.4429   -5.4953   34.6319   48.8376   8587 
008588    9.23107   57.08880    0.3  120.9515   -5.7271   37.6603   47.3553   8588 
008589   13.84660   57.08880   0.24  123.4710   -5.7788   40.6674   45.9320   8589 
008590   18.46213   57.08880   0.52  125.9875   -5.6499   43.6594   44.5713   8590 
008591   23.07766   57.08880   0.47  128.4873   -5.3414   46.6409   43.2766   8591 
008592   27.69320   57.08880   0.23  130.9568   -4.8556   49.6162   42.0513   8592 
008593   32.30873   57.08880   0.36  133.3834   -4.1959   52.5883   40.8986   8593 
008594   36.92426   57.08880   0.53  135.7549   -3.3670   55.5600   39.8215   8594 
008595   41.53980   57.08880   1.16  138.0604   -2.3746   58.5332   38.8229   8595 
008596   46.15533   57.08880   0.97  140.2899   -1.2252   61.5096   37.9057   8596 
008597   50.77086   57.08880   2.55  142.4346    0.0739   64.4900   37.0722   8597 
008598   55.38639   57.08880   1.21  144.4867    1.5149   67.4753   36.3250   8598 
008599   60.00193   57.08880   0.69  146.4396    3.0894   70.4656   35.6663   8599 
008600   64.61746   57.08880   0.63  148.2875    4.7889   73.4610   35.0979   8600 
008601   69.23299   57.08880   0.62  150.0253    6.6047   76.4611   34.6215   8601 
008602   73.84853   57.08880    0.6  151.6484    8.5277   79.4654   34.2387   8602 
008603   78.46406   57.08880   0.39  153.1528   10.5490   82.4732   33.9505   8603 
008604   83.07959   57.08880   0.51  154.5343   12.6599   85.4836   33.7580   8604 
008605   87.69512   57.08880   0.15  155.7888   14.8512   88.4956   33.6616   8605 
008606   92.31066   57.08880   0.08  156.9120   17.1142   91.5082   33.6616   8606 
008607   96.92619   57.08880   0.07  157.8986   19.4399   94.5201   33.7581   8607 
008608  101.54172   57.08880   0.04  158.7429   21.8195   97.5305   33.9508   8608 
008609  106.15726   57.08880   0.04  159.4379   24.2439  100.5383   34.2391   8609 
008610  110.77279   57.08880   0.05  159.9752   26.7039  103.5427   34.6221   8610 
008611  115.38832   57.08880   0.06  160.3448   29.1898  106.5428   35.0985   8611 
008612  120.00385   57.08880   0.03  160.5346   31.6918  109.5382   35.6671   8612 
008613  124.61939   57.08880   0.07  160.5301   34.1991  112.5285   36.3259   8613 
008614  129.23492   57.08880   0.06  160.3140   36.7003  115.5137   37.0732   8614 
008615  133.85045   57.08880   0.03  159.8660   39.1826  118.4942   37.9068   8615 
008616  138.46599   57.08880   0.02  159.1622   41.6320  121.4705   38.8242   8616 
008617  143.08152   57.08880   0.02  158.1750   44.0326  124.4437   39.8228   8617 
008618  147.69705   57.08880   0.01  156.8736   46.3663  127.4154   40.9000   8618 
008619  152.31259   57.08880    0.0  155.2238   48.6123  130.3876   42.0528   8619 
008620  156.92812   57.08880   0.01  153.1900   50.7468  133.3628   43.2782   8620 
008621  161.54365   57.08880   0.01  150.7376   52.7424  136.3444   44.5729   8621 
008622  166.15918   57.08880   0.01  147.8370   54.5682  139.3363   45.9337   8622 
008623  170.77472   57.08880   0.01  144.4705   56.1902  142.3435   47.3571   8623 
008624  175.39025   57.08880   0.01  140.6401   57.5721  145.3719   48.8395   8624 
008625  180.00578   57.08880   0.02  136.3768   58.6772  148.4287   50.3773   8625 
008626  184.62132   57.08880   0.01  131.7482   59.4718  151.5225   51.9666   8626 
008627  189.23685   57.08880   0.01  126.8606   59.9288  154.6636   53.6036   8627 
008628  193.85238   57.08880   0.01  121.8519   60.0311  157.8649   55.2839   8628 
008629  198.46791   57.08880   0.01  116.8769   59.7749  161.1418   57.0033   8629 
008630  203.08345   57.08880   0.01  112.0854   59.1699  164.5135   58.7571   8630 
008631  207.69898   57.08880   0.01  107.6032   58.2379  168.0038   60.5402   8631 
008632  212.31451   57.08880   0.01  103.5201   57.0094  171.6429   62.3468   8632 
008633  216.93005   57.08880   0.01   99.8874   55.5197  175.4690   64.1708   8633 
008634  221.54558   57.08880   0.02   96.7225   53.8056  179.5317   66.0046   8634 
008635  226.16111   57.08880   0.01   94.0178   51.9027  183.8955   67.8393   8635 
008636  230.77664   57.08880   0.01   91.7495   49.8438  188.6462   69.6639   8636 
008637  235.39218   57.08880   0.01   89.8853   47.6582  193.8982   71.4641   8637 
008638  240.00771   57.08880   0.02   88.3897   45.3717  199.8050   73.2210   8638 
008639  244.62324   57.08880   0.01   87.2275   43.0068  206.5718   74.9087   8639 
008640  249.23878   57.08880   0.01   86.3658   40.5831  214.4645   76.4908   8640 
008641  253.85431   57.08880   0.03   85.7752   38.1178  223.8020   77.9160   8641 
008642  258.46984   57.08880   0.02   85.4297   35.6257  234.8958   79.1140   8642 
008643  263.08537   57.08880   0.04   85.3070   33.1204  247.8810   79.9956   8643 
008644  267.70091   57.08880   0.03   85.3880   30.6141  262.4369   80.4677   8644 
008645  272.31644   57.08880   0.04   85.6568   28.1177  277.6198   80.4668   8645 
008646  276.93197   57.08880   0.05   86.0999   25.6417  292.1712   79.9930   8646 
008647  281.54751   57.08880   0.04   86.7062   23.1959  305.1495   79.1100   8647 
008648  286.16304   57.08880   0.06   87.4664   20.7897  316.2362   77.9110   8648 
008649  290.77857   57.08880   0.07   88.3727   18.4322  325.5677   76.4851   8649 
008650  295.39410   57.08880   0.06   89.4187   16.1323  333.4556   74.9025   8650 
008651  300.00964   57.08880   0.12   90.5989   13.8991  340.2187   73.2145   8651 
008652  304.62517   57.08880   0.33   91.9086   11.7413  346.1227   71.4574   8652 
008653  309.24070   57.08880   0.98   93.3435    9.6679  351.3725   69.6570   8653 
008654  313.85624   57.08880   1.01   94.8994    7.6877  356.1215   67.8324   8654 
008655  318.47177   57.08880   0.87   96.5724    5.8098    0.4841   65.9977   8655 
008656  323.08730   57.08880   1.65   98.3582    4.0430    4.5458   64.1639   8656 
008657  327.70283   57.08880   1.43  100.2519    2.3962    8.3711   62.3400   8657 
008658  332.31837   57.08880   1.29  102.2483    0.8781   12.0096   60.5334   8658 
008659  336.93390   57.08880   1.02  104.3411   -0.5029   15.4994   58.7505   8659 
008660  341.54943   57.08880    0.7  106.5233   -1.7385   18.8707   56.9968   8660 
008661  346.16497   57.08880   1.02  108.7866   -2.8212   22.1473   55.2775   8661 
008662  350.78050   57.08880   0.91  111.1218   -3.7440   25.3483   53.5973   8662 
008663  355.39603   57.08880    0.5  113.5184   -4.5007   28.4893   51.9606   8663 
008729    0.00000   59.46750   1.08  116.4323   -2.7536   33.9964   52.2103   8729 
008730    4.93634   59.46750   0.82  118.9102   -3.1565   37.0955   50.6129   8730 
008731    9.87269   59.46750    0.8  121.4124   -3.3690   40.1720   49.0792   8731 
008732   14.80903   59.46750   0.59  123.9239   -3.3892   43.2332   47.6134   8732 
008733   19.74538   59.46750   0.58  126.4294   -3.2171   46.2845   46.2193   8733 
008734   24.68172   59.46750   0.59  128.9137   -2.8539   49.3306   44.9007   8734 
008735   29.61807   59.46750   0.66  131.3620   -2.3026   52.3752   43.6612   8735 
008736   34.55441   59.46750   0.92  133.7604   -1.5674   55.4211   42.5044   8736 
008737   39.49076   59.46750   0.92  136.0958   -0.6539   58.4705   41.4335   8737 
008738   44.42710   59.46750   0.84  138.3560    0.4312   61.5250   40.4518   8738 
008739   49.36345   59.46750   1.42  140.5304    1.6803   64.5855   39.5621   8739 
008740   54.29979   59.46750    0.9  142.6091    3.0848   67.6527   38.7673   8740 
008741   59.23614   59.46750   0.83  144.5836    4.6358   70.7266   38.0697   8741 
008742   64.17248   59.46750   0.64  146.4463    6.3235   73.8070   37.4717   8742 
008743   69.10883   59.46750   0.52  148.1904    8.1381   76.8935   36.9751   8743 
008744   74.04517   59.46750   0.65  149.8098   10.0693   79.9851   36.5817   8744 
008745   78.98152   59.46750    0.5  151.2986   12.1069   83.0809   36.2926   8745 
008746   83.91786   59.46750   0.43  152.6512   14.2404   86.1797   36.1088   8746 
008747   88.85421   59.46750   0.13  153.8618   16.4594   89.2802   36.0311   8747 
008748   93.79055   59.46750   0.09  154.9240   18.7531   92.3810   36.0595   8748 
008749   98.72690   59.46750   0.06  155.8310   21.1109   95.4808   36.1941   8749 
008750  103.66324   59.46750   0.06  156.5746   23.5219   98.5782   36.4344   8750 
008751  108.59959   59.46750   0.04  157.1454   25.9750  101.6719   36.7796   8751 
008752  113.53593   59.46750   0.05  157.5324   28.4585  104.7609   37.2285   8752 
008753  118.47228   59.46750   0.04  157.7223   30.9603  107.8442   37.7796   8753 
008754  123.40862   59.46750   0.06  157.6996   33.4674  110.9212   38.4312   8754 
008755  128.34497   59.46750   0.06  157.4459   35.9660  113.9915   39.1812   8755 
008756  133.28131   59.46750   0.04  156.9401   38.4406  117.0550   40.0272   8756 
008757  138.21766   59.46750   0.04  156.1577   40.8744  120.1122   40.9665   8757 
008758  143.15400   59.46750   0.02  155.0711   43.2484  123.1638   41.9964   8758 
008759  148.09034   59.46750   0.01  153.6506   45.5411  126.2111   43.1137   8759 
008760  153.02669   59.46750   0.01  151.8647   47.7282  129.2560   44.3153   8760 
008761  157.96303   59.46750   0.01  149.6833   49.7822  132.3010   45.5976   8761 
008762  162.89938   59.46750   0.01  147.0803   51.6724  135.3494   46.9571   8762 
008763  167.83572   59.46750   0.01  144.0399   53.3651  138.4054   48.3901   8763 
008764  172.77207   59.46750   0.01  140.5626   54.8246  141.4740   49.8928   8764 
008765  177.70841   59.46750   0.02  136.6733   56.0145  144.5616   51.4611   8765 
008766  182.64476   59.46750   0.02  132.4279   56.9011  147.6762   53.0910   8766 
008767  187.58110   59.46750   0.01  127.9160   57.4560  150.8274   54.7782   8767 
008768  192.51745   59.46750   0.01  123.2567   57.6599  154.0273   56.5185   8768 
008769  197.45379   59.46750   0.01  118.5878   57.5055  157.2908   58.3072   8769 
008770  202.39014   59.46750   0.01  114.0477   56.9983  160.6370   60.1395   8770 
008771  207.32648   59.46750   0.01  109.7593   56.1562  164.0900   62.0104   8771 
008772  212.26283   59.46750   0.01  105.8166   55.0064  167.6813   63.9143   8772 
008773  217.19917   59.46750   0.01  102.2800   53.5821  171.4526   65.8449   8773 
008774  222.13552   59.46750   0.01   99.1785   51.9196  175.4595   67.7952   8774 
008775  227.07186   59.46750   0.01   96.5156   50.0547  179.7789   69.7566   8775 
008776  232.00821   59.46750   0.01   94.2772   48.0214  184.5190   71.7182   8776 
008777  236.94455   59.46750   0.01   92.4382   45.8511  189.8356   73.6659   8777 
008778  241.88090   59.46750   0.01   90.9689   43.5715  195.9585   75.5797   8778 
008779  246.81724   59.46750   0.01   89.8379   41.2074  203.2317   77.4296   8779 
008780  251.75359   59.46750   0.01   89.0151   38.7807  212.1687   79.1690   8780 
008781  256.68993   59.46750   0.02   88.4724   36.3107  223.4934   80.7222   8781 
008782  261.62628   59.46750   0.02   88.1852   33.8145  238.0253   81.9688   8782 
008783  266.56262   59.46750   0.04   88.1316   31.3077  256.0523   82.7400   8783 
008784  271.49897   59.46750   0.04   88.2931   28.8044  276.1505   82.8748   8784 
008785  276.43531   59.46750   0.04   88.6536   26.3176  295.2837   82.3386   8785 
008786  281.37165   59.46750   0.04   89.1996   23.8596  311.2219   81.2568   8786 
008787  286.30800   59.46750   0.04   89.9199   21.4421  323.7155   79.8066   8787 
008788  291.24434   59.46750   0.06   90.8047   19.0762  333.4927   78.1292   8788 
008789  296.18069   59.46750   0.06   91.8459   16.7730  341.3467   76.3158   8789 
