% ID         RA         Dec       Ebv      Gal Long  Gal Lat    Ecl Long  Ecl Lat   Entry
000334    283.72589  -17.05000    0.24      18.3982   -9.0209   283.1794    5.7635    333
000335    290.80782  -17.05000    0.13      21.3548  -15.1437   289.9316    4.9611    334
000336    297.88975  -17.05000    0.18      24.2500  -21.3312   296.6298    3.8481    335
000337    304.97168  -17.05000    0.09      27.1488  -27.5670   303.2627    2.4424    336
000338    312.05361  -17.05000    0.06      30.1270  -33.8354   309.8249    0.7657    337
000339    319.13554  -17.05000    0.09      33.2823  -40.1204   316.3167   -1.1572    338
000340    326.21746  -17.05000    0.05      36.7532  -46.4031   322.7444   -3.2993    339
000341    333.29939  -17.05000    0.03      40.7551  -52.6582   329.1201   -5.6317    340
000342    340.38132  -17.05000    0.03      45.6551  -58.8462   335.4610   -8.1245    341
000343    347.46325  -17.05000    0.03      52.1425  -64.8952   341.7893  -10.7464    342
000344    354.54518  -17.05000    0.03      61.6457  -70.6524   348.1314  -13.4655    343
000345      5.20081   -9.85000    0.04     100.9227  -71.2343     0.8112  -11.0975    344
000346     12.25000   -9.85000    0.04     123.0000  -72.4500     7.3241  -13.8929    345
000347     19.29919   -9.85000    0.06     145.0773  -71.2343    13.9340  -16.6474    346
000348     26.34837   -9.85000    0.03     162.8169  -67.9882    20.6735  -19.3231    347
000349     33.39756   -9.85000    0.02     175.6776  -63.4501    27.5729  -21.8810    348
000350     40.44674   -9.85000    0.03     184.9807  -58.1737    34.6590  -24.2805    349
000351     47.49593   -9.85000    0.05     191.9858  -52.4763    41.9521  -26.4799    350
000352     54.54511   -9.85000    0.06     197.5294  -46.5315    49.4635  -28.4372    351
000353     61.59430   -9.85000    0.05     202.1303  -40.4378    57.1927  -30.1113    352
000354     68.64348   -9.85000    0.09     206.1151  -34.2549    65.1245  -31.4635    353
000355     75.69267   -9.85000    0.07     209.6983  -28.0220    73.2280  -32.4600    354
000356     82.74185   -9.85000    0.13     213.0286  -21.7670    81.4572  -33.0743    355
000357     89.79104   -9.85000    0.56     216.2161  -15.5120    89.7537  -33.2891    356
000358     96.84022   -9.85000    0.64     219.3486   -9.2762    98.0522  -33.0983    357
000359    103.88941   -9.85000    0.38     222.5024   -3.0783   106.2871  -32.5073    358
000360    110.94883   -9.85000    0.49     225.7543    3.0707   114.4112  -31.5311    359
000361    118.01850   -9.85000    0.15     229.1789    9.1478   122.3767  -30.1942    360
000362    125.08817   -9.85000    0.09     232.8533   15.1165   130.1397  -28.5316    361
000363    132.15783   -9.85000    0.05     236.8714   20.9418   137.6841  -26.5820    362
000364    139.22750   -9.85000    0.06     241.3452   26.5785   145.0087  -24.3868    363
000365    146.29717   -9.85000    0.05     246.4091   31.9669   152.1242  -21.9885    364
000366    153.36683   -9.85000    0.07     252.2227   37.0266   159.0511  -19.4290    365
000367    160.43650   -9.85000    0.05     258.9647   41.6509   165.8158  -16.7494    366
000368    167.50617   -9.85000    0.03     266.8098   45.6999   172.4491  -13.9891    367
000369    174.57583   -9.85000    0.03     275.8739   49.0003   178.9836  -11.1863    368
000370    181.64550   -9.85000    0.03     286.1205   51.3580   185.4524   -8.3778    369
000371    188.71517   -9.85000    0.04     297.2609   52.5928   191.8881   -5.5992    370
000372    195.78483   -9.85000    0.05     308.7391   52.5928   198.3213   -2.8856    371
000373    202.85450   -9.85000    0.03     319.8795   51.3580   204.7804   -0.2714    372
000374    209.92417   -9.85000    0.06     330.1261   49.0003   211.2904    2.2095    373
000375    216.99383   -9.85000    0.05     339.1902   45.6999   217.8718    4.5238    374
000376    224.06350   -9.85000    0.11     347.0353   41.6509   224.5404    6.6385    375
000377    231.13317   -9.85000    0.10     353.7773   37.0266   231.3057    8.5222    376
000378    238.20283   -9.85000    0.14     359.5909   31.9669   238.1706   10.1451    377
000379    245.27250   -9.85000    0.19       4.6548   26.5785   245.1307   11.4799    378
000380    252.34217   -9.85000    0.27       9.1286   20.9418   252.1744   12.5033    379
000381    259.41183   -9.85000    0.37      13.1467   15.1165   259.2835   13.1963    380
000382    266.48150   -9.85000    0.53      16.8211    9.1478   266.4341   13.5457    381
000383    273.55117   -9.85000    0.74      20.2457    3.0707   273.5990   13.5449    382
000384    280.61059   -9.85000   14.79      23.4976   -3.0783   280.7391   13.1946    383
000385    287.65978   -9.85000    0.31      26.6514   -9.2762   287.8275   12.5030    384
000386    294.70896   -9.85000    0.20      29.7839  -15.5120   294.8510   11.4830    385
000387    301.75815   -9.85000    0.16      32.9714  -21.7670   301.7913   10.1533    386
000388    308.80733   -9.85000    0.07      36.3017  -28.0220   308.6369    8.5370    387
000389    315.85652   -9.85000    0.11      39.8849  -34.2549   315.3836    6.6612    388
000390    322.90570   -9.85000    0.05      43.8697  -40.4378   322.0340    4.5553    389
000391    329.95489   -9.85000    0.04      48.4706  -46.5315   328.5977    2.2506    390
000392    337.00407   -9.85000    0.07      54.0142  -52.4763   335.0899   -0.2204    391
000393    344.05326   -9.85000    0.04      61.0193  -58.1737   341.5312   -2.8245    392
000394    351.10244   -9.85000    0.04      70.3224  -63.4501   347.9461   -5.5282    393
000395    358.15163   -9.85000    0.03      83.1831  -67.9882   354.3626   -8.2974    394
000396      1.70673   -2.65000    0.04      99.0188  -63.2744     0.5110   -3.1101    395
000397      8.73558   -2.65000    0.05     114.6618  -65.0227     6.9755   -5.8985    396
000398     15.76442   -2.65000    0.04     131.3382  -65.0227    13.4890   -8.6486    397
000399     22.79327   -2.65000    0.03     146.9812  -63.2744    20.0812  -11.3240    398
000400     29.82212   -2.65000    0.02     160.2078  -60.0843    26.7799  -13.8881    399
000401     36.85096   -2.65000    0.03     170.8105  -55.8572    33.6092  -16.3035    400
000402     43.87981   -2.65000    0.08     179.2247  -50.9324    40.5882  -18.5325    401
000403     50.90865   -2.65000    0.04     186.0015  -45.5461    47.7292  -20.5375    402
000404     57.93750   -2.65000    0.22     191.6018  -39.8527    55.0356  -22.2819    403
000405     64.96635   -2.65000    0.06     196.3678  -33.9526    62.5005  -23.7310    404
000406     71.99519   -2.65000    0.06     200.5455  -27.9124    70.1058  -24.8544    405
000407     79.02404   -2.65000    0.28     204.3139  -21.7785    77.8224  -25.6265    406
000408     86.05288   -2.65000    0.62     207.8069  -15.5847    85.6112  -26.0292    407
000409     93.08173   -2.65000    0.28     211.1299   -9.3570    93.4270  -26.0526    408
000410    100.11058   -2.65000    0.91     214.3708   -3.1176   101.2217  -25.6963    409
000411    107.17000   -2.65000    0.16     217.6228    3.1405   108.9828  -24.9649    410
000412    114.26000   -2.65000    0.10     220.9648    9.3964   116.6688  -23.8712    411
000413    121.35000   -2.65000    0.04     224.4665   15.6001   124.2147  -22.4427    412
000414    128.44000   -2.65000    0.03     228.2238   21.7243   131.6006  -20.7107    413
000415    135.53000   -2.65000    0.02     232.3522   27.7344   138.8185  -18.7100    414
000416    142.62000   -2.65000    0.04     236.9977   33.5844   145.8709  -16.4782    415
000417    149.71000   -2.65000    0.05     242.3488   39.2104   152.7698  -14.0539    416
000418    156.80000   -2.65000    0.05     248.6488   44.5220   159.5343  -11.4757    417
000419    163.89000   -2.65000    0.05     256.1997   49.3891   166.1890   -8.7821    418
000420    170.98000   -2.65000    0.03     265.3344   53.6273   172.7621   -6.0108    419
000421    178.07000   -2.65000    0.03     276.3096   56.9891   179.2841   -3.1989    420
000422    185.16000   -2.65000    0.03     289.0738   59.1829   185.7864   -0.3829    421
000423    192.25000   -2.65000    0.02     303.0000   59.9500   192.3005    2.4008    422
000424    199.34000   -2.65000    0.03     316.9262   59.1829   198.8565    5.1160    423
000425    206.43000   -2.65000    0.05     329.6904   56.9891   205.4825    7.7264    424
000426    213.52000   -2.65000    0.06     340.6656   53.6273   212.2032   10.1956    425
000427    220.61000   -2.65000    0.08     349.8003   49.3891   219.0388   12.4871    426
000428    227.70000   -2.65000    0.13     357.3512   44.5220   226.0035   14.5648    427
000429    234.79000   -2.65000    0.16       3.6512   39.2104   233.1039   16.3936    428
000430    241.88000   -2.65000    0.17       9.0023   33.5844   240.3383   17.9405    429
000431    248.97000   -2.65000    0.28      13.6478   27.7344   247.6954   19.1757    430
000432    256.06000   -2.65000    0.25      17.7762   21.7243   255.1546   20.0738    431
000433    263.15000   -2.65000    0.26      21.5335   15.6001   262.6867   20.6156    432
000434    270.24000   -2.65000    0.89      25.0352    9.3964   270.2564   20.7891    433
000435    277.33000   -2.65000    1.70      28.3772    3.1405   277.8248   20.5904    434
000436    284.38942   -2.65000    0.66      31.6292   -3.1176   285.3208   20.0272    435
000437    291.41827   -2.65000    0.34      34.8701   -9.3570   292.7104   19.1166    436
000438    298.44712   -2.65000    0.25      38.1931  -15.5847   299.9983   17.8758    437
000439    305.47596   -2.65000    0.07      41.6861  -21.7785   307.1649   16.3299    438
000440    312.50481   -2.65000    0.06      45.4545  -27.9124   314.1996   14.5081    439
000441    319.53365   -2.65000    0.07      49.6322  -33.9526   321.1009   12.4427    440
000442    326.56250   -2.65000    0.04      54.3982  -39.8527   327.8756   10.1678    441
000443    333.59135   -2.65000    0.08      59.9985  -45.5461   334.5376    7.7188    442
000444    340.62019   -2.65000    0.04      66.7753  -50.9324   341.1065    5.1310    443
000445    347.64904   -2.65000    0.05      75.1895  -55.8572   347.6065    2.4400    444
000446    354.67788   -2.65000    0.03      85.7922  -60.0843   354.0648   -0.3187    445
000447      5.23912    4.55000    0.02     109.9695  -57.3406     6.6120    2.0961    446
000448     12.25000    4.55000    0.02     123.0000  -58.0500    13.0397   -0.6503    447
000449     19.26088    4.55000    0.02     136.0305  -57.3406    19.5004   -3.3261    448
000450     26.27176    4.55000    0.03     148.1040  -55.2996    26.0210   -5.8964    449
000451     33.28264    4.55000    0.05     158.6604  -52.1432    32.6250   -8.3267    450
000452     40.29352    4.55000    0.04     167.5959  -48.1248    39.3314  -10.5824    451
000453     47.30440    4.55000    0.14     175.0843  -43.4700    46.1536  -12.6297    452
000454     54.31528    4.55000    0.13     181.3923  -38.3537    53.0984  -14.4354    453
000455     61.32616    4.55000    0.24     186.7807  -32.9037    60.1647  -15.9688    454
000456     68.33704    4.55000    0.22     191.4694  -27.2113    67.3430  -17.2016    455
000457     75.34792    4.55000    0.07     195.6345  -21.3420    74.6156  -18.1102    456
000458     82.35880    4.55000    0.11     199.4152  -15.3436    81.9569  -18.6762    457
000459     89.36968    4.55000    0.51     202.9232   -9.2520    89.3359  -18.8878    458
000460     96.38056    4.55000    0.67     206.2514   -3.0953    96.7181  -18.7406    459
000461    103.30689    4.55000    0.61     209.4423    3.0284   103.9803  -18.2458    460
000462    110.14867    4.55000    0.20     212.5713    9.0982   111.0934  -17.4260    461
000463    116.99044    4.55000    0.05     215.7493   15.1705   118.1214  -16.2932    462
000464    123.83222    4.55000    0.03     219.0543   21.2261   125.0460  -14.8683    463
000465    130.67400    4.55000    0.03     222.5779   27.2432   131.8566  -13.1766    464
000466    137.51578    4.55000    0.04     226.4358   33.1950   138.5498  -11.2461    465
000467    144.35756    4.55000    0.04     230.7810   39.0452   145.1299   -9.1071    466
000468    151.19933    4.55000    0.02     235.8249   44.7427   151.6076   -6.7910    467
000469    158.04111    4.55000    0.04     241.8666   50.2114   157.9987   -4.3296    468
000470    164.88289    4.55000    0.05     249.3296   55.3331   164.3238   -1.7551    469
000471    171.72467    4.55000    0.04     258.7826   59.9217   170.6066    0.9002    470
000472    178.56644    4.55000    0.02     270.8574   63.6895   176.8733    3.6042    471
000473    185.30822    4.71000    0.02     285.5153   66.3652   182.9956    6.4313    472
000474    192.25000    4.55000    0.04     303.0000   67.1500   189.4704    9.0280    473
000475    199.09178    4.55000    0.03     320.1401   66.2373   195.8578   11.6820    474
000476    205.93356    4.55000    0.02     335.1426   63.6895   202.3412   14.2524    475
000477    212.77533    4.55000    0.03     347.2174   59.9217   208.9456   16.7047    476
000478    219.61711    4.55000    0.03     356.6704   55.3331   215.6925   19.0036    477
000479    226.45889    4.55000    0.04       4.1334   50.2114   222.5980   21.1134    478
000480    233.30067    4.55000    0.06      10.1751   44.7427   229.6712   22.9986    479
000481    240.14244    4.55000    0.07      15.2190   39.0452   236.9121   24.6248    480
000482    246.98422    4.55000    0.07      19.5642   33.1950   244.3107   25.9599    481
000483    253.82600    4.55000    0.11      23.4221   27.2432   251.8457   26.9757    482
000484    260.66778    4.55000    0.13      26.9457   21.2261   259.4854   27.6493    483
000485    267.50956    4.55000    0.16      30.2507   15.1705   267.1890   27.9650    484
000486    274.35133    4.55000    0.20      33.4287    9.0982   274.9101   27.9152    485
000487    281.19311    4.55000    0.77      36.5577    3.0284   282.6007   27.5010    486
000488    288.11944    4.55000    2.19      39.7486   -3.0953   290.3091   26.7208    487
000489    295.13032    4.55000    0.24      43.0768   -9.2520   297.9917   25.5801    488
000490    302.14120    4.55000    0.14      46.5848  -15.3436   305.5230   24.1128    489
000491    309.15208    4.55000    0.09      50.3655  -21.3420   312.8840   22.3508    490
000492    316.16296    4.55000    0.07      54.5306  -27.2113   320.0677   20.3295    491
000493    323.17384    4.55000    0.05      59.2193  -32.9037   327.0781   18.0866    492
000494    330.18472    4.55000    0.07      64.6077  -38.3537   333.9281   15.6605    493
000495    337.19560    4.55000    0.10      70.9157  -43.4700   340.6376   13.0893    494
000496    344.20648    4.55000    0.07      78.4041  -48.1248   347.2317   10.4108    495
000497    351.21736    4.55000    0.10      87.3396  -52.1432   353.7386    7.6619    496
000498    358.22824    4.55000    0.08      97.8960  -55.2996     0.1885    4.8785    497
000499      1.77362   11.75000    0.09     107.0733  -49.5530     6.3445   10.0661    498
000500      8.75787   11.75000    0.08     117.5970  -50.7038    12.6835    7.3276    499
